Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
3,"[154.00660317598107, 160.89839153171397, 153.88862934449108]","[133.3929636301201, 167.0564883272151, 141.2378330268524]",32280.0,-4210.0
3,"[163.67041138821935, 155.43857694316887, 178.70870286524143]","[65.1117844042905, 56.73164939344189, 228.26556631139704]",32630.0,-3470.0
3,"[164.0510124425213, 160.73839103698964, 141.19040160859612]","[111.48349011794747, 149.2041501250612, 127.6118698467042]",32860.0,-5140.0
3,"[178.4146091307913, 172.75237669922217, 148.9647691645285]","[82.165815080812, 139.69791894953667, 100.17184358675722]",33560.0,-880.0
3,"[160.73520201405938, 162.3325430520789, 138.45435462408312]","[124.59582081507645, 129.61822306312177, 135.73516767518942]",34050.0,-4500.0
3,"[159.9589775928818, 163.06797566400905, 149.98000028520832]","[121.48763357497596, 132.88635532624758, 142.4748832161116]",34150.0,-5010.0
3,"[154.83545201167638, 166.8866964230421, 137.41574693903118]","[83.1700624707423, 90.4584080644993, 69.62073231467429]",34580.0,-2830.0
3,"[161.42788100559946, 147.5260256207253, 179.4818203921336]","[58.30006437230769, 73.6502784318441, 277.8021122361333]",34790.0,-2920.0
3,"[165.89022552695263, 154.51778629677253, 150.9771270332472]","[181.34138955947884, 144.15073402593742, 147.77862636915594]",35270.0,-3630.0
3,"[146.69434338733473, 155.47500758859553, 159.72921638408212]","[149.91877698706594, 137.2024362169574, 164.65455487349024]",35330.0,-3720.0
3,"[162.7473617116978, 165.49108662211881, 150.62624147695806]","[78.20636626621263, 94.33659611799429, 116.9197186318757]",35450.0,-5320.0
3,"[154.91018254478502, 159.84240637999375, 133.6271976872314]","[186.8845163723949, 176.55167798393714, 167.5242425855967]",35500.0,-3380.0
3,"[149.6953084491126, 157.6114639769085, 153.08667745863596]","[160.08619245955475, 166.31025140078106, 157.93919827492272]",35560.0,-3320.0
3,"[157.45310194023259, 147.92217037875093, 172.5746914776941]","[92.79130383314109, 96.96739756683493, 216.02939899747201]",35560.0,-1980.0
3,"[152.1631236605908, 163.03178138289553, 160.35359464723336]","[83.91446121922537, 106.15273615016085, 120.58697662887029]",35600.0,-5150.0
3,"[145.89139433074854, 159.17484894358927, 149.99518536870758]","[205.16097102768092, 185.20981393086777, 182.6976216387705]",35860.0,-3290.0
3,"[161.92262771778053, 155.0570957747299, 135.5549284853485]","[197.50296676006627, 177.9051418152124, 187.94232343020622]",36570.0,-3830.0
3,"[134.4188764855296, 179.48284705374368, 168.85995029206285]","[33.96597248882112, 174.690211094782, 16.926277286550814]",36710.0,-550.0
3,"[169.03308934220746, 143.54448597142624, 151.32801258953637]","[284.47641285274506, 193.96487193388054, 178.6375341064362]",37130.0,-1630.0
3,"[162.33499471473917, 160.27409119842434, 143.09058498115328]","[137.85466651313945, 136.12086896660335, 152.43102103104096]",37150.0,-4470.0
3,"[146.73968922121261, 169.61198016220735, 160.13311168213795]","[72.08470550587984, 176.1685775092148, 85.40433972613323]",37370.0,-2870.0
3,"[153.25932832719474, 161.92089101946286, 155.21170702863736]","[156.8200519056063, 145.5974377380258, 181.02488193871253]",37620.0,-4460.0
3,"[153.18035721233008, 161.02504756538372, 141.35820366917937]","[212.64391303677866, 171.52383755454372, 194.04298358912854]",37990.0,-3910.0
3,"[158.34077032083167, 146.54942122616538, 157.13279346612853]","[183.2071582225177, 189.853323216572, 167.03256812369764]",38040.0,-3550.0
3,"[148.95270439506652, 162.0556697927569, 156.37098561676913]","[156.58248873730165, 156.4660327307826, 128.59326388798917]",39240.0,-4120.0
3,"[158.07373934400235, 160.1953369460245, 144.5073583571289]","[180.28378891528212, 212.53316436380163, 161.4989916475948]",39550.0,-3840.0
3,"[169.9212450681954, 160.13920115997374, 164.22329477833105]","[70.23293972655983, 106.67409869069039, 188.98697791144528]",40420.0,-3720.0
3,"[169.9212450681954, 160.13920115997374, 164.22329477833105]","[70.23293972655983, 106.67409869069039, 188.98697791144528]",40420.0,-3720.0
3,"[162.37834853993587, 163.51294879150794, 150.81952085868113]","[76.70150109865106, 98.56625337759485, 129.3038551130598]",40700.0,-5760.0
3,"[150.00086391455213, 145.1867526773521, 163.20775326099857]","[161.6054455912291, 146.66242869298196, 213.37478214801865]",41080.0,-3930.0
3,"[157.702303829185, 163.63914731050852, 144.9040709631234]","[132.74370159808507, 102.99500687794489, 165.15753711726566]",41260.0,-3970.0
3,"[169.9212450681954, 161.17777966188896, 164.87205118685878]","[70.23293972655983, 105.76807801479904, 189.1276989191707]",41780.0,-3740.0
3,"[162.76635851430828, 157.7658556772867, 124.978382464102]","[184.57289367680602, 235.421153218524, 208.58602741367028]",41820.0,-4330.0
3,"[162.73848080011769, 148.16472978980894, 148.99196899046714]","[204.49030341004698, 195.45730127994082, 167.20120266650298]",41900.0,-4230.0
3,"[159.06050195689562, 159.741113270671, 151.40627307221303]","[110.20343852293857, 177.6469439236476, 153.88240216571563]",42340.0,-4320.0
3,"[151.53389611589543, 150.50734894080597, 164.76628376108016]","[120.98452205940086, 110.00531053900981, 200.26279929840433]",42900.0,-3960.0
3,"[163.20444609416853, 151.8016533664889, 163.8503359278543]","[134.80104390716875, 126.09447533669136, 197.73338448895]",43940.0,-5530.0
3,"[162.92430074403765, 159.557542585445, 152.68538918301803]","[72.92517141446135, 183.56835358548818, 182.54982411283828]",50680.0,-4840.0
3,"[161.16494151995198, 157.90220782425098, 138.66862447321282]","[133.06875008166952, 203.30737657441605, 109.25904283712615]",50960.0,-4070.0
3,"[155.52959583711169, 161.64974242140366, 166.2211809237507]","[168.62122282925614, 209.10366352122247, 76.12376537509647]",52260.0,-4950.0
3,"[165.15268170233088, 156.60848331214228, 159.10083258718822]","[115.56668178185055, 112.75484372759307, 215.0575846735508]",53140.0,-5000.0
3,"[159.18564667289706, 160.05065533958634, 153.04341862979152]","[180.97045465636393, 156.206453600281, 262.1871346502095]",80270.0,-4550.0
3,"[143.59435591035185, 164.28423945348072, 157.73802487425672]","[240.7149323967513, 107.62652189056342, 179.49993976458677]",80630.0,-4160.0
3,"[143.59435591035185, 164.28423945348072, 157.73802487425672]","[240.7149323967513, 107.62652189056342, 179.49993976458677]",80630.0,-4160.0
