Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
8,"[154.7266586292763, 159.86474359976575, 161.4020715430579]","[51.52616401217264, 63.75396032847672, 56.88808474687899]",29940.0,-4970.0
8,"[154.7266586292763, 159.86474359976575, 160.46292957315129]","[51.52616401217264, 63.75396032847672, 56.3796376410312]",30670.0,-4240.0
8,"[154.29362968991055, 157.93301102991853, 169.8395729076514]","[95.38533824872054, 101.8408886496275, 33.05315171966349]",30950.0,-2510.0
9,"[155.0197471637746, 158.69707866808625, 169.8395729076514]","[94.15865901235927, 101.96057531580037, 33.05315171966349]",29370.0,-2610.0
9,"[152.99571586791657, 158.03923433943203, 169.56561292996537]","[95.69263578929665, 99.32697728527486, 35.41556412850034]",29420.0,-2520.0
9,"[152.99571586791657, 157.28321932497582, 168.68493673547087]","[95.69263578929665, 100.54140416293683, 33.74566658720837]",29450.0,-2290.0
9,"[152.99571586791657, 156.1665234204713, 168.68493673547087]","[95.69263578929665, 99.73512449643161, 33.74566658720837]",29710.0,-2280.0
9,"[156.44723613447752, 159.86474359976575, 161.4020715430579]","[50.95923041259545, 63.75396032847672, 56.88808474687899]",29780.0,-5130.0
9,"[154.7266586292763, 159.86474359976575, 163.839013897149]","[51.52616401217264, 63.75396032847672, 56.77306250569883]",29840.0,-5070.0
9,"[154.7266586292763, 159.86474359976575, 163.839013897149]","[51.52616401217264, 63.75396032847672, 56.77306250569883]",29840.0,-5070.0
9,"[154.8539587138497, 159.86474359976575, 161.4020715430579]","[51.45065977547343, 63.75396032847672, 56.88808474687899]",29920.0,-4990.0
9,"[154.8539587138497, 159.86474359976575, 161.4020715430579]","[51.45065977547343, 63.75396032847672, 56.88808474687899]",29920.0,-4990.0
9,"[154.8539587138497, 159.86474359976575, 161.4020715430579]","[51.45065977547343, 63.75396032847672, 56.88808474687899]",29920.0,-4990.0
10,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
10,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
10,"[156.30944293676268, 159.86474359976575, 160.46292957315129]","[51.92244417134002, 63.75396032847672, 56.3796376410312]",29210.0,-4320.0
10,"[155.0197471637746, 158.69707866808625, 169.87820419269823]","[94.15865901235927, 101.96057531580037, 33.53890156530222]",29370.0,-2610.0
10,"[155.0197471637746, 158.69707866808625, 169.8395729076514]","[94.15865901235927, 101.96057531580037, 33.05315171966349]",29370.0,-2610.0
10,"[152.99571586791657, 158.03923433943203, 169.56561292996537]","[95.69263578929665, 99.32697728527486, 35.41556412850034]",29420.0,-2520.0
10,"[152.99571586791657, 157.28321932497582, 168.68493673547087]","[95.69263578929665, 100.54140416293683, 33.74566658720837]",29450.0,-2290.0
10,"[154.7266586292763, 159.86474359976575, 163.0741024842253]","[51.52616401217264, 63.75396032847672, 56.40816364946828]",29680.0,-5230.0
10,"[152.99571586791657, 156.1665234204713, 168.68493673547087]","[95.69263578929665, 99.73512449643161, 33.74566658720837]",29710.0,-2280.0
10,"[152.99571586791657, 156.1665234204713, 168.68493673547087]","[95.69263578929665, 99.73512449643161, 33.74566658720837]",29710.0,-2280.0
11,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
11,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
11,"[155.9400955072096, 159.86474359976575, 162.30919107130163]","[50.560559938227755, 63.75396032847672, 56.04326479323773]",28560.0,-4990.0
11,"[156.30944293676268, 159.86474359976575, 160.46292957315129]","[51.92244417134002, 63.75396032847672, 56.3796376410312]",29210.0,-4320.0
11,"[155.0197471637746, 158.69707866808625, 169.87820419269823]","[94.15865901235927, 101.96057531580037, 33.53890156530222]",29370.0,-2610.0
11,"[155.0197471637746, 158.69707866808625, 169.87820419269823]","[94.15865901235927, 101.96057531580037, 33.53890156530222]",29370.0,-2610.0
11,"[155.0197471637746, 158.69707866808625, 169.8395729076514]","[94.15865901235927, 101.96057531580037, 33.05315171966349]",29370.0,-2610.0
11,"[152.99571586791657, 158.03923433943203, 169.81339325977254]","[95.69263578929665, 99.32697728527486, 37.05625761197081]",29420.0,-2520.0
11,"[152.99571586791657, 158.03923433943203, 169.56561292996537]","[95.69263578929665, 99.32697728527486, 35.41556412850034]",29420.0,-2520.0
11,"[152.99571586791657, 157.28321932497582, 168.57178861634563]","[95.69263578929665, 100.54140416293683, 34.419299125841604]",29450.0,-2290.0
12,"[155.18528630263253, 159.86474359976575, 163.0741024842253]","[51.09391886555151, 63.75396032847672, 56.40816364946828]",26550.0,-5300.0
12,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
12,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
12,"[154.5796233939252, 159.86474359976575, 163.839013897149]","[51.21758977764872, 63.75396032847672, 56.77306250569883]",26990.0,-5080.0
12,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
12,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
12,"[156.5610959978636, 159.86474359976575, 161.4020715430579]","[50.631337828989274, 63.75396032847672, 56.88808474687899]",28420.0,-5130.0
12,"[155.9400955072096, 159.86474359976575, 162.30919107130163]","[50.560559938227755, 63.75396032847672, 56.04326479323773]",28560.0,-4990.0
12,"[154.7193909432326, 159.86474359976575, 162.62054272010346]","[50.994908328953095, 63.75396032847672, 56.83057362628891]",28730.0,-4820.0
12,"[156.30944293676268, 159.86474359976575, 160.46292957315129]","[51.92244417134002, 63.75396032847672, 56.3796376410312]",29210.0,-4320.0
13,"[155.18528630263253, 159.86474359976575, 163.0741024842253]","[51.09391886555151, 63.75396032847672, 56.40816364946828]",26550.0,-5300.0
13,"[154.7193909432326, 161.989551930939, 162.62054272010346]","[50.994908328953095, 63.626060016020105, 56.83057362628891]",26800.0,-5380.0
13,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
13,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
13,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
13,"[155.69095136482528, 160.4672279316546, 162.10531017733211]","[50.9686343139584, 64.56333664382439, 55.77086913069883]",26990.0,-5110.0
13,"[154.5796233939252, 159.86474359976575, 163.839013897149]","[51.21758977764872, 63.75396032847672, 56.77306250569883]",26990.0,-5080.0
13,"[154.5796233939252, 159.86474359976575, 163.839013897149]","[51.21758977764872, 63.75396032847672, 56.77306250569883]",26990.0,-5080.0
13,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
13,"[154.7266586292763, 161.67497330077055, 163.839013897149]","[51.52616401217264, 61.24316341052431, 56.77306250569883]",28170.0,-5330.0
14,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
14,"[155.70456433882748, 161.6903036084341, 161.4020715430579]","[49.56132077591839, 63.00529322219134, 56.88808474687899]",26470.0,-5720.0
14,"[155.18528630263253, 159.86474359976575, 163.0741024842253]","[51.09391886555151, 63.75396032847672, 56.40816364946828]",26550.0,-5300.0
14,"[154.7193909432326, 161.989551930939, 162.62054272010346]","[50.994908328953095, 63.626060016020105, 56.83057362628891]",26800.0,-5380.0
14,"[154.7193909432326, 161.989551930939, 162.62054272010346]","[50.994908328953095, 63.626060016020105, 56.83057362628891]",26800.0,-5380.0
14,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
14,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
14,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
14,"[155.15417685612223, 159.86474359976575, 163.71618650895851]","[49.84628212777996, 63.75396032847672, 55.545145120674086]",26880.0,-5210.0
14,"[155.15417685612223, 159.86474359976575, 163.839013897149]","[49.84628212777996, 63.75396032847672, 56.77306250569883]",26940.0,-5130.0
15,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
15,"[155.69095136482528, 160.4672279316546, 162.41480687587475]","[50.9686343139584, 64.56333664382439, 54.92906583937315]",26380.0,-5460.0
15,"[154.46706580021606, 160.92714776535237, 163.3884505640725]","[49.87924600181411, 63.690010172248414, 56.851311495240125]",26430.0,-5630.0
15,"[155.70456433882748, 161.6903036084341, 161.4020715430579]","[49.56132077591839, 63.00529322219134, 56.88808474687899]",26470.0,-5720.0
15,"[156.14578370213408, 162.74864606821308, 161.4020715430579]","[52.02161622686619, 64.31913675663814, 56.88808474687899]",26540.0,-5620.0
15,"[155.18528630263253, 159.86474359976575, 163.0741024842253]","[51.09391886555151, 63.75396032847672, 56.40816364946828]",26550.0,-5300.0
15,"[154.7193909432326, 161.989551930939, 162.62054272010346]","[50.994908328953095, 63.626060016020105, 56.83057362628891]",26800.0,-5380.0
15,"[154.7193909432326, 161.989551930939, 162.62054272010346]","[50.994908328953095, 63.626060016020105, 56.83057362628891]",26800.0,-5380.0
15,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
15,"[154.07433568396735, 159.86474359976575, 164.15635840804154]","[49.962603541030276, 63.75396032847672, 56.87204936419134]",26830.0,-5060.0
16,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
16,"[155.4358173211848, 161.67497330077055, 163.839013897149]","[51.028924781994306, 61.24316341052431, 56.77306250569883]",25250.0,-5410.0
16,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
16,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
16,"[155.69095136482528, 160.4672279316546, 162.41480687587475]","[50.9686343139584, 64.56333664382439, 54.92906583937315]",26380.0,-5460.0
16,"[155.70456433882748, 161.58119107127635, 161.4020715430579]","[49.56132077591839, 64.18484699939734, 56.88808474687899]",26400.0,-5810.0
16,"[155.0506617558878, 160.2371323620404, 161.4020715430579]","[52.052325645088615, 62.748511705024086, 56.88808474687899]",26420.0,-5390.0
16,"[154.46706580021606, 160.92714776535237, 163.3884505640725]","[49.87924600181411, 63.690010172248414, 56.851311495240125]",26430.0,-5630.0
16,"[154.46706580021606, 160.92714776535237, 163.3884505640725]","[49.87924600181411, 63.690010172248414, 56.851311495240125]",26430.0,-5630.0
16,"[155.70456433882748, 161.6903036084341, 161.4020715430579]","[49.56132077591839, 63.00529322219134, 56.88808474687899]",26470.0,-5720.0
17,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
17,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
17,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
17,"[154.85979591646475, 161.989551930939, 162.54890819954173]","[49.79588846259795, 63.626060016020105, 58.10157477864943]",25190.0,-5490.0
17,"[155.4358173211848, 161.67497330077055, 163.839013897149]","[51.028924781994306, 61.24316341052431, 56.77306250569883]",25250.0,-5410.0
17,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
17,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
17,"[154.85979591646475, 161.989551930939, 162.00305695152414]","[49.79588846259795, 63.626060016020105, 57.201286805118045]",25340.0,-5260.0
17,"[155.69095136482528, 160.4672279316546, 162.41480687587475]","[50.9686343139584, 64.56333664382439, 54.92906583937315]",26380.0,-5460.0
17,"[155.69095136482528, 160.4672279316546, 162.41480687587475]","[50.9686343139584, 64.56333664382439, 54.92906583937315]",26380.0,-5460.0
18,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
18,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
18,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
18,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
18,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
18,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
18,"[154.85979591646475, 161.989551930939, 162.54890819954173]","[49.79588846259795, 63.626060016020105, 58.10157477864943]",25190.0,-5490.0
18,"[155.4358173211848, 161.67497330077055, 163.839013897149]","[51.028924781994306, 61.24316341052431, 56.77306250569883]",25250.0,-5410.0
18,"[155.4358173211848, 161.67497330077055, 163.839013897149]","[51.028924781994306, 61.24316341052431, 56.77306250569883]",25250.0,-5410.0
18,"[154.85979591646475, 161.989551930939, 162.62054272010346]","[49.79588846259795, 63.626060016020105, 56.83057362628891]",25320.0,-5380.0
19,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
19,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
19,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
19,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
19,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
19,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
19,"[154.57112623367343, 162.09880896180366, 163.839013897149]","[49.950459397134566, 60.59685042647517, 56.77306250569883]",24980.0,-5670.0
19,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
19,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
19,"[154.57112623367343, 160.76985845026815, 163.839013897149]","[49.950459397134566, 62.49856186950052, 56.77306250569883]",25130.0,-5550.0
20,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
20,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
20,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
20,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
20,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
20,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
20,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
20,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
20,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
20,"[154.57112623367343, 161.47282261792685, 163.839013897149]","[49.950459397134566, 62.279901354763204, 56.77306250569883]",24880.0,-5800.0
21,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
21,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
22,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
23,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
23,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
23,"[157.01686965624103, 162.7004424052575, 164.47750790342877]","[51.056290739040286, 63.68908567489187, 56.36988584373006]",23180.0,-5930.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
23,"[157.01686965624103, 162.7004424052575, 164.64472634620967]","[51.056290739040286, 63.68908567489187, 56.66498579931264]",23440.0,-5670.0
24,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
24,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
24,"[158.20216929131385, 161.6903036084341, 161.4020715430579]","[49.525445524444635, 63.00529322219134, 56.88808474687899]",23140.0,-5970.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
24,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
25,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
25,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
26,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
26,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
26,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
26,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
26,"[154.17567874468833, 162.1485596304383, 163.5438789611337]","[49.93371732012659, 59.73334590047696, 57.51886448916473]",24340.0,-6130.0
26,"[157.39260327802626, 162.62214596010608, 162.74891299516386]","[51.91617637941948, 58.22352839042962, 59.04695262905826]",24360.0,-6150.0
26,"[154.63640704034552, 162.1485596304383, 163.5438789611337]","[50.8055229941038, 59.73334590047696, 57.51886448916473]",24360.0,-6130.0
26,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
26,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
26,"[156.60162049308923, 162.62214596010608, 163.24874402511838]","[51.700598475578126, 58.22352839042962, 58.26466647263062]",24500.0,-6010.0
27,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
27,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
27,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
27,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
27,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
27,"[156.60162049308923, 163.7803608821781, 162.76630367127458]","[51.700598475578126, 59.6940191849797, 58.25014119314277]",24270.0,-6240.0
27,"[158.08885304573815, 162.62214596010608, 163.24874402511838]","[51.266556663961396, 58.22352839042962, 58.26466647263062]",24330.0,-6160.0
27,"[154.17567874468833, 162.1485596304383, 163.5438789611337]","[49.93371732012659, 59.73334590047696, 57.51886448916473]",24340.0,-6130.0
27,"[155.87454432028116, 162.1485596304383, 163.5438789611337]","[50.836172436194715, 59.73334590047696, 57.51886448916473]",25750.0,-6250.0
27,"[155.87454432028116, 162.1485596304383, 163.5438789611337]","[50.836172436194715, 59.73334590047696, 57.51886448916473]",25750.0,-6250.0
28,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
28,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
28,"[158.20216929131385, 162.07217153008557, 161.4020715430579]","[49.525445524444635, 65.16351812743288, 56.88808474687899]",22830.0,-6310.0
28,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
28,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
28,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
28,"[157.01686965624103, 162.7004424052575, 164.30243311449826]","[51.056290739040286, 63.68908567489187, 56.32695920179539]",23120.0,-5990.0
